!!	0.17427385892116182
$$	0.15283540802213003
**	0.1037344398340249
!@	0.05255878284923928
&#	0.035269709543568464
@@	0.030428769017980636
##	0.026970954356846474
@#	0.020055325034578148
@$	0.017980636237897647
@!	0.017289073305670817
--	0.015214384508990318
#$	0.013831258644536652
*&	0.012448132780082987
$@	0.011756569847856155
..	0.01037344398340249
++	0.01037344398340249
;*	0.009681881051175657
;&	0.008990318118948824
$!	0.008298755186721992
__	0.008298755186721992
%%	0.008298755186721992
#!	0.007607192254495159
!*	0.007607192254495159
%&	0.006915629322268326
*#	0.006915629322268326
!$	0.006224066390041493
%$	0.006224066390041493
!#	0.005532503457814661
#@	0.005532503457814661
*!	0.005532503457814661
$%	0.005532503457814661
@&	0.004840940525587829
%^	0.004840940525587829
@*	0.004840940525587829
-=	0.004840940525587829
$*	0.004840940525587829
^&	0.004149377593360996
*@	0.004149377593360996
^%	0.004149377593360996
$#	0.004149377593360996
@^	0.004149377593360996
_@	0.004149377593360996
^^	0.003457814661134163
??	0.003457814661134163
*$	0.003457814661134163
;#	0.003457814661134163
=-	0.003457814661134163
#*	0.003457814661134163
$^	0.003457814661134163
+-	0.003457814661134163
!&	0.0027662517289073307
==	0.0027662517289073307
@%	0.0027662517289073307
%*	0.0027662517289073307
#^	0.0027662517289073307
+*	0.002074688796680498
$&	0.002074688796680498
;!	0.002074688796680498
=$	0.002074688796680498
@+	0.002074688796680498
!%	0.002074688796680498
~!	0.002074688796680498
()	0.0013831258644536654
//	0.0013831258644536654
;^	0.0013831258644536654
[]	0.0013831258644536654
#%	0.0013831258644536654
,.	0.0013831258644536654
``	0.0013831258644536654
;?	0.0013831258644536654
~~	0.0013831258644536654
%!	0.0013831258644536654
#&	0.0013831258644536654
;;	0.0013831258644536654
*%	0.0013831258644536654
!^	0.0013831258644536654
+_	0.0013831258644536654
-*	0.0013831258644536654
%=	0.0013831258644536654
%@	0.0013831258644536654
^@	0.0013831258644536654
%#	0.0013831258644536654
;%	0.0013831258644536654
^$	0.0013831258644536654
!-	0.0013831258644536654
_!	0.0013831258644536654
$_	0.0013831258644536654
@~	0.0013831258644536654
*~	0.0013831258644536654
!_	0.0013831258644536654
+!	0.0013831258644536654
!+	0.0013831258644536654
$=	0.0006915629322268327
-!	0.0006915629322268327
_*	0.0006915629322268327
./	0.0006915629322268327
[[	0.0006915629322268327
]]	0.0006915629322268327
;.	0.0006915629322268327
)*	0.0006915629322268327
!(	0.0006915629322268327
%(	0.0006915629322268327
-.	0.0006915629322268327
!.	0.0006915629322268327
$/	0.0006915629322268327
)%	0.0006915629322268327
?@	0.0006915629322268327
=.	0.0006915629322268327
/|	0.0006915629322268327
(*	0.0006915629322268327
{_	0.0006915629322268327
!`	0.0006915629322268327
, 	0.0006915629322268327
((	0.0006915629322268327
|)	0.0006915629322268327
=]	0.0006915629322268327
_=	0.0006915629322268327
#_	0.0006915629322268327
+#	0.0006915629322268327
)#	0.0006915629322268327
_$	0.0006915629322268327
@=	0.0006915629322268327
,,	0.0006915629322268327
|?	0.0006915629322268327
~+	0.0006915629322268327
(@	0.0006915629322268327
@_	0.0006915629322268327
;$	0.0006915629322268327
^+	0.0006915629322268327
.&	0.0006915629322268327
-_	0.0006915629322268327
^#	0.0006915629322268327
+}	0.0006915629322268327
*-	0.0006915629322268327
=!	0.0006915629322268327
*?	0.0006915629322268327
?!	0.0006915629322268327
-^	0.0006915629322268327
^-	0.0006915629322268327
=&	0.0006915629322268327
;|	0.0006915629322268327
%_	0.0006915629322268327
*^	0.0006915629322268327
!=	0.0006915629322268327
_%	0.0006915629322268327
)&	0.0006915629322268327
;=	0.0006915629322268327
#=	0.0006915629322268327
~*	0.0006915629322268327
$-	0.0006915629322268327
.!	0.0006915629322268327
